paper_id,year,title,raw_authors
hep-th/9906244,1999,"Monopoles, Dyons and Theta Term in Dirac-Born-Infeld Theory","N. Grandi, R.L. Pakman, F.A.Schaposnik and G. Silva"
hep-th/0008181,2000,The Dirac field in Taub-NUT background,"Ion I.Cot\u{a}escu, Mihai Visinescu"
hep-th/0009163,2000,Gauge and Einstein Gravity from Non-Abelian Gauge Models on Noncommutative Spaces,Sergiu I. Vacaru
hep-th/0012179,2000,Linear Models of Supersymmetric D-Branes,Kentaro Hori
hep-th/0001097,2000,The Intrinsic Coupling in Integrable Quantum Field Theories,"J. Balog (Research Institute for Particle and Nuclear Physics, Budapest), M. Niedermaier (University of Pittsburgh), F. Niedermayer (University of Bern), A. Patrascioiu (University of Arizona), E. Seiler (MPI, Munich) and P. Weisz (MPI, Munich)"
hep-th/0002166,2000,Kaluza-Klein Black Holes in String Theory,Finn Larsen
hep-th/0004091,2000,Effective Quarks and Their Interactions,"Emili Bagan, Robin Horan, Martin Lavelle and David McMullan"
hep-th/0006117,2000,Chern-Simons terms and the Three Notions of Charge,Donald Marolf
hep-th/0001193,2000,A Note On Relation Between Holographic RG Equation And Polchinski's RG Equation,Miao Li
hep-th/0008013,2000,"A Note on Background Independence in Noncommutative Gauge Theories, Matrix Model and Tachyon Condensation",Nathan Seiberg
hep-th/0009247,2000,Lectures on Warped Compactifications and Stringy Brane Constructions,S. Kachru (Stanford and SLAC)
hep-th/0008168,2000,$CP^{1}$ model with Hopf interaction: the quantum theory,"B. Chakraborty (Bose Centre, Calcutta) Subir Ghosh (ISI, Calcutta) R. P. Malik (Bose Centre, Calcutta)"
hep-th/0009172,2000,Hedgehogs in higher dimensional gravity with curvature self-interactions,"Massimo Giovannini (Institute for Theoretical Physics, Lausanne University)"
hep-th/0008053,2000,Lumps in level truncated open string field theory,Robert de Mello Koch and Joao P. Rodrigues
hep-th/0002059,2000,D-Dimensional Conformal $\sigma$-models and Topological Excitations,"S.A.Bulgadaev (Landau Institute, Moscow)"
hep-th/0004051,2000,Vacuum energy of a massive scalar field in the presence of a semi-transparent cylinder,Marco Scandurra (Leipzig U.)
hep-th/0012155,2000,D-brane Dynamics and the Quantum Hall Effect,Steven S. Gubser and Mukund Rangamani (Princeton University)
hep-th/0006027,2000,Kahler Normal Coordinate Expansion in Supersymmetric Theories,Kiyoshi Higashijima (Osaka Univ.) and Muneto Nitta (Tokyo Inst. Tech.)
hep-th/0008160,2000,AdS/CFT correspondence in cosmology,Shin'ichi Nojiri and Sergei D. Odintsov
hep-th/0011174,2000,Wess-Zumino Model in the Causal Approach,Dan Radu Grigore
hep-th/0003022,2000,Stable non-BPS D-branes of type I,"M. Frau, L. Gallot, A. Lerda and P. Strigazzi"
hep-th/0008220,2000,Multi-Instanton Calculus in Supersymmetric Theories,F.Fucito
hep-th/0001210,2000,Bogoliubov Renormalization Group and Symmetry of Solution in Mathematical Physics,"Dmitrij V. Shirkov, Vladimir F. Kovalev"
hep-th/0001035,2000,Super-Poincare Covariant Quantization of the Superstring,"Nathan Berkovits (IFT/UNESP, Sao Paulo)"
hep-th/0002195,2000,New applications of the chiral anomaly,"J. Fr\""ohlich and B. Pedrini"
hep-th/0011136,2000,A note on Weyl transformations in two-dimensional dilaton gravity,Marco Cavaglia
hep-th/0009251,2000,On Fractional Instanton Numbers in Six Dimensional Heterotic E8 x E8 Orbifolds,Jan O. Conrad
hep-th/0003057,2000,SU(2) WZW D-branes and their non-commutative geometry from DBI action,Jacek Pawe{\l}czyk
hep-th/0010009,2000,"Normalized Weyl-type $\star$-product on K\""ahler manifolds",Takuya Masuda
hep-th/0002205,2000,Hyperkahler Singularities in Superstrings Compactification and 2d N=4 Conformal Field Theory,A. Belhaj and E.H.Saidi
hep-th/0007121,2000,Trace anomaly and Casimir effect,M.R.Setare and A.H.Rezaeian
hep-th/0006239,2000,Noncommutative spheres and the AdS/CFT correspondence,"Antal Jevicki, Mihail Mihailescu, Sanjaye Ramgoolam"
hep-th/0002219,2000,Massive Symmetric Space sine-Gordon Soliton Theories and Perturbed Conformal Field Theory,O.A. Castro Alvaredo and J.L. Miramontes
hep-th/0003080,2000,Twist decomposition of nonlocal light-cone operators II: General tensors of 2nd rank,Bodo Geyer and Markus Lazar
hep-th/0008118,2000,Wess-Zumino-Witten and fermion models in noncommutative space,"E. F. Moreno, F. A. Schaposnik"
hep-th/0007185,2000,Heat Kernel Expansions for Distributional Backgrounds,Ian G Moss
hep-th/0004067,2000,Gauge-invariant gravitational perturbations of maximally symmetric spacetimes,Shinji Mukohyama
hep-th/0008215,2000,Universality or Non--Universality of Absorption Cross Sections for Extended Objects,"D.K. Park, H. J. W. M\""{u}ller-Kirsten"
hep-th/0006210,2000,Excitations in Hot Non-Commutative Theories,"Karl Landsteiner, Esperanza Lopez and Michel H.G. Tytgat"
hep-th/0006232,2000,Brane-World Cosmology in Higher Derivative Gravity or Warped Compactification in the Next-to-leading Order of AdS/CFT Correspondence,Shin'ichi Nojiri and Sergei D. Odintsov
hep-th/0002165,2000,"Superstrings, Gauge Fields and Black Holes",B.E. Baaquie and L.C. Kwek
hep-th/0011083,2000,Renormalization of composite operators,"J. Polonyi (Pasteur Univ., Strasbourg, ELTE Budapest), K. Sailer (Univ. Debrecen)"
hep-th/0007030,2000,Fuzzy Actions and their Continuum Limits,"A.P. Balachandran, X. Martin and Denjoe O'Connor"
hep-th/0006076,2000,Gravitational Couplings for Generalized Orientifold Planes,Juan Fernando Ospina Giraldo
hep-th/0008081,2000,The Enhancon and N=2 Gauge Theory/Gravity RG Flows,"Nick Evans, Clifford V. Johnson, Michela Petrini"
hep-th/0011156,2000,Locally Localized Gravity,Andreas Karch and Lisa Randall
hep-th/0012176,2000,Hopf solitons and area preserving diffeomorphisms of the sphere,L. A. Ferreira and A. V. Razumov
hep-th/0007042,2000,Comment on Dirac spectral sum rules for QCD_3,S. M. Nishigaki
hep-th/0006197,2000,"Quantum spin chain with ""soliton non-preserving"" boundary conditions",Anastasia Doikou
hep-th/0005136,2000,How massless are massless fields in $AdS_d$,"L.Brink, R.R.Metsaev and M.A.Vasiliev"
hep-th/0002100,2000,Modular Invariance in Superstring on Calabi-Yau n-fold with A-D-E Singularity,Tohru Eguchi and Yuji Sugawara
hep-th/0011029,2000,Matrix Model and String Field Theory,J. Kluson
hep-th/0008179,2000,Conformal Field Theory Correlators From sine-Gordon Model on AdS Spacetime,Sze-Shiang Feng and Mu-Lin Yan
hep-th/0007065,2000,Quantum Stabilization of Compactified AdS_5,Walter D. Goldberger and Ira Z. Rothstein
hep-th/0008145,2000,Covariant Quantization of the Superstring,Nathan Berkovits (IFT/UNESP)
hep-th/0010226,2000,The Renormalization of the Non-Abelian Gauge Theories in the Causal Approach,Dan Radu Grigore
hep-th/0012063,2000,Second Variations of String Actions,Mark D. Roberts
hep-th/0001099,2000,On consistency of the closed bosonic string with different left-right ordering constants,A.A. Deriglazov
hep-th/0011150,2000,Quons in Relativistic Theories Must be Bosons or Fermions,Chi-Keung Chow and O.W. Greenberg
hep-th/0004124,2000,Naked Singularity and Gauss-Bonnet Term in Brane World Scenarios,Ian Low and A. Zee
hep-th/0011038,2000,Supercurrent Interactions in Noncommutative Yang-Mills and IIB Matrix Model,"Y. Kimura, Y. Kitazawa"
hep-th/0009091,2000,Unified Field Theory Induced on the Brane World,Keiichi Akama
hep-th/0001209,2000,Cosmology of Randall-Sundrum models with an extra dimension stabilized by balancing bulk matter,Hang Bae Kim
hep-th/0001148,2000,U(1) gauge theory over discrete space-time and phase transitions,L.Z. Hu (Peking University)
hep-th/0011152,2000,No Van Dam-Veltman-Zakharov Discontinuity in Ads Space,M. Porrati
hep-th/0003028,2000,Vector supersymmetry of Chern-Simons theory at finite temperature,D.G.G. Sasaki S.P.Sorella V.E.R.Lemes
hep-th/0004070,2000,Type IIB orbifolds with D5-branes and their string duals,Andrea Gregori
hep-th/0004039,2000,Brane Theory Solitons,P.K. Townsend
hep-th/0011184,2000,Time Evolution as a Gauge Transformation: x^5-dependent Cosmological Solution in 5d Kaluza-Klein Theory,Gyeong Yun Jun and Pyung Seong Kwon
hep-th/0010076,2000,Maximal gauged supergravity in three dimensions,"H. Nicolai, H. Samtleben"
hep-th/0012180,2000,On Relativistic Brane Probes in Singular Spacetimes,"P. Berglund, T. Hubsch, D. Minic"
hep-th/0002093,2000,Wilson loops in the adjoint representation and multiple vacua in two-dimensional Yang-Mills theory,"A. Bassetto, L. Griguolo and F. Vian"
hep-th/0007112,2000,Half-Integer Winding Number Solutions to the Landau-Ginzburg-Higgs Equations and Instability of the Abrikosov-Nielsen-Olesen Vortex,"Jan Govaerts (Catholic Univ. Louvain, Belgium and C.N. Yang Inst. Theor. Phys., Stony Brook, USA)"
hep-th/0003081,2000,Black hole pair creation in de Sitter space: a complete one-loop analysis,Mikhail S. Volkov and Andreas Wipf
hep-th/0012207,2000,Response of an electron system to a periodic potential,"S. Nagy, K. Sailer"
hep-th/0007221,2000,Topology in the Bulk: Gauge Field Solitons in Extra Dimensions,Christopher T. Hill and Pierre Ramond
hep-th/0008067,2000,On the phase structure of two--dimensional generalized Yang--Mills theories,"M. Alimohammadi, M. Khorrami"
hep-th/0004090,2000,2T Physics Formulation of Superconformal Dynamics Relating to Twistors and Supertwistors,Itzhak Bars
hep-th/0006194,2000,Constraint Supersymmetry Breaking and Non-Perturbative Effects in String Theory,Christos Kokorelis
hep-th/0001158,2000,Finite Group Modular Data,"A. Coste, T. Gannon, Ph. Ruelle"
hep-th/0009240,2000,Noncompact Gepner Models for Type II Strings on a Conifold and an ALE Instanton,Shun'ya Mizoguchi
hep-th/0009007,2000,Gauge-invariant formulation of the d=3 Yang-Mills theory,Dmitri Diakonov (NORDITA and St. Petersburg NPI) and Victor Petrov (St. Petersburg NPI)
hep-th/0012157,2000,Bound States of D(2p)-D0 Systems and Supersymmetric p-Cycles,"Ralph Blumenhagen, Volker Braun and Robert Helling"
hep-th/0003148,2000,"Dilatonic Brane-World Black Holes, Gravity Localization and Newton Constant","Shin'ichi Nojiri, Octavio Obregon, Sergei D. Odintsov, and Sachiko Ogushi"
hep-th/0012185,2000,Scalar Casimir effect for D-dimensional spherically symmetric Robin boundaries,"Aram A. Saharian (Yerevan State University, Armenia)"
hep-th/0010133,2000,Cosmic vorticity on the brane,"Helen A. Bridgman, Karim A. Malik and David Wands"
hep-th/0012046,2000,"Twisted K-homology theory, twisted Ext-theory",V. Mathai and I.M. Singer (MIT)
hep-th/0005153,2000,Dirichlet Branes on a Calabi-Yau Three-fold Orbifold,B. Stefanski Jr
hep-th/0005228,2000,Chan-Paton Soliton Gauge States of Compatified Open String,Jen-Chi Lee
hep-th/0007173,2000,From quiver diagrams to particle physics,Angel M. Uranga
hep-th/0011245,2000,Gravitational Higgs Mechanism,Zurab Kakushadze and Peter Langfelder
hep-th/0004122,2000,The torus and the Klein Bottle amplitude of permutation orbifolds,Zoltan Kadar
hep-th/0001045,2000,"A new ""polarized version"" of the Casimir Effect is measurable",O. Kenneth and S. Nussinov
hep-th/0011293,2000,Low-energy electron-electron bound states in planar QED,"H. R. Christiansen, O. M. Del Cima, M. M. Ferreira Jr, J. A. Helayel-Neto"
hep-th/0002069,2000,On Branes Ending on Branes in Supergravity,Kazuo Hosomichi
hep-th/0005146,2000,On the Moduli Space of the Localized 1-5 System,Donald Marolf and Sumati Surya
hep-th/0003155,2000,Spin and abelian electromagnetic duality on four-manifolds,"David I. Olive, Marcos Alvarez"
hep-th/0002183,2000,"Higher Spin Symmetries, Star-Product and Relativistic Equations in AdS Space",M.A.Vasiliev (Lebedev Physical Institute)
hep-th/0003215,2000,Noncommutative Gauge Dynamics From The String Worldsheet,"Jaume Gomis, Matthew Kleban, Thomas Mehen, Mukund Rangamani and Stephen Shenker"
hep-th/0010052,2000,Notes on the Quantization of the Complex Linear Superfield,"P. A. Grassi, G. Policastro and M. Porrati"
hep-th/0005045,2000,Entrapment of a Network of Domain Walls,"D. Bazeia, F.A. Brito"
hep-th/0007190,2000,The non-retarded dispersive force between an electrically polarizable atom and a magnetically polarizable one,"C. Farina, F.C. Santos and A.C. Tort"
hep-th/0002024,2000,Interactions of Massive Integer-Spin Fields,"Sergei Klishevich (Serpukhov, IHEP)"
hep-th/0002117,2000,D-Branes as Unstable Lumps in Bosonic Open String Field Theory,Jeffrey A. Harvey and Per Kraus
hep-th/0007019,2000,Non-Linear Electrodynamics in Curved Backgrounds,"Gary W. Gibbons, Koji Hashimoto"
hep-th/0010259,2000,Generalized Lorentzian Triangulations and the Calogero Hamiltonian,"P. Di Francesco, E. Guitter (SPHT-Saclay) and C. Kristjansen (NBI)"
hep-th/0008124,2000,Induced gravity with complex metric field,W.F. Kao
hep-th/0005269,2000,One-Loop Quantum Energy Densities of Domain Wall Field Configurations,"Andrei Parnachev, Laurence G. Yaffe"
hep-th/0008086,2000,Dirac Spectrum in Adjoint QCD,D. Toublan and J.J.M. Verbaarschot
hep-th/0011155,2000,On the stability of the Quantum Hall soliton,Iosif Bena and Aleksey Nudelman
hep-th/0008062,2000,Non-Abelian Duality in the String Effective Action,"A. Bossard (U. of Tours), N. Mohammedi (U. of Tours)"
hep-th/0011065,2000,Strings from Logic,Christof Schmidhuber
hep-th/0005246,2000,AdS in Warped Spacetimes,"M. Cvetic, H. Lu, C.N. Pope and J.F. Vazquez-Poritz"
hep-th/0012026,2000,On manifest SU(4) invariant superstring action in AdS(5) x S(5),R.R.Metsaev
hep-th/0001144,2000,Noncommutative Open String: Neutral and Charged,Chong-Sun Chu
hep-th/0012103,2000,From stochastic quantization to bulk quantization: Schwinger-Dyson equations and S-matrix,Laurent Baulieu and Daniel Zwanziger
hep-th/0012009,2000,"Noncommutative ${\cal N}=1,2$ super U(N) Yang-Mills: UV/IR mixing and effective action results at one loop",Daniela Zanon (U. of Milano)
hep-th/0010031,2000,Center Vortices in Continuum Yang-Mills Theory,H. Reinhardt and M. Engelhardt
hep-th/0002003,2000,A Generalization of the Submodel of Nonlinear CP^1 Models,Tatsuo Suzuki
hep-th/0012199,2000,Partial spontaneous breaking of two-dimensional supersymmetry,"E. Ivanov, S. Krivonos, O. Lechtenfeld, B. Zupnik"
hep-th/0003119,2000,Lattice Gauge Theories and the AdS/CFT Correspondence,M. Caselle
hep-th/0011032,2000,Null p-Branes,P. Bozhilov
hep-th/0007043,2000,Flux tube solutions in noncommutative gauge theories,Alexios P. Polychronakos
hep-th/0006046,2000,Brane world: disappearing massive matter,"S.L. Dubovsky, V.A. Rubakov, P.G. Tinyakov"
hep-th/0011279,2000,Supergravity Duals for N=2 Gauge Theories,A. Rajaraman
hep-th/0012084,2000,Precanonical Quantization and the Schroedinger Wave Functional,I.V. Kanatchikov
hep-th/0009219,2000,BCFT: from the boundary to the bulk,V.B. Petkova and J.-B. Zuber
hep-th/0001136,2000,Cancellation of linearised axion-dilaton self interaction divergence in strings,Brandon Carter
hep-th/0002138,2000,Noncommutative Gauge Theories from Deformation Quantization,"Tsuguhiko Asakawa, Isao Kishimoto"
hep-th/0010210,2000,Does the weak coupling limit of the Burden-Tjiang deconstruction of the massless quenched QED3 vertex agree with perturbation theory?,"A. Bashir, A. Kizilersu and M.R. Pennington"
hep-th/0011013,2000,Chern-Simons Hadronic Bag from Quenched Large-N QCD,"S. Ansoldi, C. Castro, E.Spallucci"
hep-th/0006049,2000,"D=4 N=1 Type IIB Orientifolds with Continuous Wilson Lines, Moving Branes, and their Field Theory Realization",Mirjam Cvetic and Paul Langacker
hep-th/0006035,2000,Quantum evolution of near-extremal Reissner-Nordstrom black holes,"A. Fabbri, D. J. Navarro and J. Navarro-Salas"
hep-th/0009234,2000,Stationary BPS Solutions in N=2 Supergravity with R^2-Interactions,"G. L. Cardoso, B. de Wit, J. K\""appeli, T. Mohaupt"
hep-th/0001104,2000,Anomalous U(1) Vortices and The Dilaton,"Bruce A. Campbell, Kirk Kaminsky"
hep-th/0002164,2000,A Comment on Self-Tuning and Vanishing Cosmological Constant in the Brane World,"Stefan Forste, Zygmunt Lalak, Stephane Lavignac and Hans Peter Nilles"
hep-th/0005180,2000,Unifying Themes in Topological Field Theories,Cumrun Vafa
hep-th/0004040,2000,Wilson Loops in the Higgs Phase of Large N Field Theories on the Conifold,"Elena Caceres, Rafael Hernandez"
hep-th/0010063,2000,Evolution of cosmological perturbations in a brane-universe,"David Langlois (IAP, Paris)"
hep-th/0006004,2000,Integrability of the $C_{n}$ and $BC_{n}$ Ruijsenaars-Schneider models,"Kai Chen, Bo-yu Hou and Wen-Li Yang"
hep-th/0010019,2000,T-Duality and Mixed Branes,Davoud Kamani
hep-th/0004075,2000,String Theory : Where are we now?,Tamiaki Yoneya
hep-th/0007081,2000,Chiral Condensates in the Light-Cone Vacuum,"F. Lenz and M. Thies (University of Erlangen-Nuernberg), K. Yazaki (Tokyo Woman's Christian University)"
hep-th/0011009,2000,Stringy Higgs Mechanism and the Fate of Open Strings,Anton A. Gerasimov and Samson L. Shatashvili
hep-th/0006152,2000,Actions and symmetries of NSR superstrings and D-strings,"Friedemann Brandt, Alexander Kling, Maximilian Kreuzer"
hep-th/0007008,2000,Quantum Mechanical Symmetries and Topological Invariants,K. Aghababaei Samani and A. Mostafazadeh
hep-th/0003038,2000,On the correspondence between gravity fields and CFT operators,G.Arutyunov and S.Frolov
hep-th/0011134,2000,$Q{\bar Q}$ potential in the Schwinger model on curved space - time,"H. Mohseni. Sadjadi, Kh. Saaidi"
hep-th/0007198,2000,Metastability of Spherical Membranes in Supermembrane and Matrix Theory,"M. Axenides, E. G. Floratos and L. Perivolaropoulos"
hep-th/0010231,2000,Classical theory of canonical QCD on a space-like hypersurface,Hiroshi Ozaki
hep-th/0010065,2000,Electromagnetic Contributions to Lepton g-2 in a Thick Brane-World,"R. Casadio, A. Gruppuso and G. Venturi"
hep-th/0003008,2000,Measurability of the non-minimal coupling,A. Flachi and D. J. Toms
hep-th/0011287,2000,Kaluza-Klein Vortices,"Vakif K. Onemli, Bayram Tekin"
hep-th/0003254,2000,Temperature Independent Renormalization of Finite Temperature Field Theory,"Christoph Kopper (Ecole Polytechnique), Volkhard F. M\""uller (U. Kaiserslautern), Thomas Reisz (U Heidelberg)"
