author1,author2,first_year,weight
Herman Verlinde,Marcus Spradlin,2002,1
Herman Verlinde,Micha Berkooz,1999,1
Herman Verlinde,Niels Tuning,1996,1
Herman Verlinde,Percy L. Paul,2000,1
Herman Verlinde,Shamit Kachru,2001,1
Herman Verlinde,Steven B. Giddings,1998,1
Herman Verlinde,Tamar Friedmann,2002,1
Herman Verlinde,Tze-Dan Chung,1993,1
Herman Verlinde,Vijay Balasubramanian,1995,1
Herman Verlinde,Youngjai Kiem,1995,1
Hermann Boos,Vladimir Korepin,2003,1
Hermann Nicolai,Jan Plefka,2000,3
Hermann Nicolai,Marc Henneaux,2001,1
Hermann Nicolai,Matthias Staudacher,1998,1
Hermann Nicolai,Mohab Abou-Zeid,1999,1
Hermann Nicolai,Murat Gunaydin,1995,1
Hermann Nicolai,Oliver Baerwald,1997,1
Hermann Nicolai,Reinhold W. Gebert,1997,1
Hermann Nicolai,Robert Helling,1998,1
Hermann Nicolai,Stephan Melosch,1997,1
Hermann Nicolai,Thibault Damour,2001,1
Hermann Nicolai,Thomas Fischbacher,2003,1
Hermann Nicolai,Werner Krauth,1998,1
Hermann Nicolai,Yoichi Kazama,1993,1
Hernando Quevedo,Jeronimo Cortez,2002,1
Hernando Quevedo,Leonardo Patino,2003,1
Hernando Quevedo,Mike P. Ryan,2001,1
Hernando Quevedo,Octavio Obregon,2001,2
Hernando Quevedo,Sergei D. Odintsov,2001,1
Hernando Quevedo,Shinichi Nojiri,2001,1
Hideaki Aoyama,Hisashi Kikuchi,1996,3
Hideaki Aoyama,Ikuo Okouchi,1997,2
Hideaki Aoyama,Masatoshi Sato,1995,8
Hideaki Aoyama,Noriko Nakayama,2001,2
Hideaki Aoyama,Shinya Wada,1994,7
Hideaki Aoyama,Toshiaki Tanaka,2001,2
Hideaki Aoyama,Toshiyuki Harano,1994,7
Hideaki Hiro-Oka,Hisakazu Minakata,1994,1
Hideaki Hiro-Oka,Satoru Saito,1993,1
Hideaki Kudoh,Takahiro Tanaka,2001,3
Hideko Nagahiro,Satoko Uchida,1999,1
Hideko Nagahiro,Toyoki Matsuyama,1999,4
Hidenaga Yamagishi,Ismail Zahed,1992,2
Hidenaga Yamagishi,Rajesh R. Parwani,1992,1
Hidenori Sonoda,Wang-Chang Su,1994,2
Hidenori Takahashi,Kenji Suzuki,2002,1
Hidenori Takahashi,Makoto Hiramoto,1996,1
Hidenori Takahashi,Tadahito Nakajima,2002,1
Hidenori Takahashi,Takehisa Fujita,1996,2
Hideo Kodama,Osamu Seto,2000,2
Hideomi Totsuka Atomic,Shinichi Deguchi,1996,1
Hideomi Totsuka Atomic,Tadahito Nakajima,1996,1
Hidetoshi Awata,Miao Li,1999,1
Hidetoshi Awata,Shinji Hirano,1998,1
Hidetoshi Awata,Tamiaki Yoneya,1999,1
Hikaru Kawai,Masao Ninomiya,1992,2
Hikaru Kawai,Nobuyuki Ishibashi,1993,4
Hikaru Kawai,Ryuichi Nakayama,1993,1
Hikaru Kawai,Satoshi Iso,1999,5
Hikaru Kawai,Takehiro Azuma,2001,3
Hikaru Kawai,Takeshi Morita,2003,1
Hikaru Kawai,Tsunehide Kuroki,2001,2
Hikaru Kawai,Yoshihisa Kitazawa,1992,6
Hikaru Kawai,Yuhi Ohwashi,2001,1
Hikaru Sato,S. Ishihara,1999,1
Hikoya Kasari,Yoshio Yamaguchi,2001,1
Hiroaki Kanno,Katsushi Ito,1993,2
Hiroaki Kanno,Sung-Kil Yang,1998,1
Hiroaki Kanno,Takeo Inami,1996,2
Hiroaki Kanno,Tatsuya Ueno,1996,2
Hiroaki Kanno,Tohru Eguchi,2000,1
Hiroaki Kanno,Yh Uji Ohta,1995,1
Hiroaki Kanno,Yuji Ohta,1998,1
Hiroaki Kanno,Yukinori Yasui,2001,3
Hiroaki Kodama,Jun-Ichi Sumi,1999,1
Hiroaki Nakajima,Ko Furuta,2001,3
Hiroaki Nakajima,Masayoshi Yamamoto,2002,2
Hiroaki Nakajima,Muneto Nitta,2001,1
Hiroaki Nakajima,Takeo Inami,2001,3
Hiroaki Nakano,Tatsuo Kobayashi,1996,1
Hiroaki Terashima,Kazuo Fujikawa,1998,4
Hirofumi Yamada,Susumu Ariki,1993,1
Hirofumi Yamada,Tatsuhiro Nakajima,1994,1
Hirofumi Yamada,Tomohide Terasoma,1993,1
Hirofumi Yasuta,Hiroshi Suzuki,1996,4
Hirofumi Yasuta,Kiyoshi Okuyama,1999,1
Hirofumi Yasuta,Yoshihisa Ohshima,1999,1
Hirokazu Tanaka,Masafumi Fukuma,1999,2
Hirokazu Tanaka,Masahiro Anazawa,1997,2
Hirokazu Tanaka,Takeshi Oota,1999,2
Hiroki Emoto,Takahiro Kubota,2002,1
Hiroki Emoto,Yutaka Hosotani,2002,1
Hiroki Hata,Shun-Ichi Yamaguchi,2000,1
Hiromi Kase,Katsusada Morita,1998,4
Hiromi Kase,Yoshitaka Okumura,1998,4
Hiromichi Nakazato,Kazuya Yuasa,1996,2
Hiromichi Nakazato,Mikio Namiki,1994,1
Hiromichi Nakazato,Saverio Pascazio,1993,3
Hiromitsu Takayanagi,Tadashi Takayanagi,2002,3
Hiromitsu Takayanagi,Yasuaki Hikida,2003,1
Hiroo Azuma,Satoshi Iso,1993,1
Hiroshi Igarashi,Hiroshi Suzuki,1996,1
Hiroshi Igarashi,Kazunobu Haga,1996,1
Hiroshi Igarashi,Kiyoshi Okuyama,1996,1
Hiroshi Igarashi,Tadao Suzuki,1996,1
Hiroshi Igarashi,Takanori Fujiwara,1996,1
Hiroshi Ishikawa,Ken-Ji Hamada,1994,1
Hiroshi Ishikawa,Mitsuhiro Kato,1992,1
Hiroshi Ishikawa,Satoshi Watamura,2000,1
Hiroshi Ishikawa,Shinji Hirano,1994,1
Hiroshi Ishikawa,Taro Tani,2002,1
Hiroshi Itoyama,Hiroyuki Takashino,1997,1
Hiroshi Itoyama,Shin Nakamura,2002,2
Hiroshi Kato,Taichi Itoh,1998,2
Hiroshi Kawabe,Naohito Nakazawa,1999,2
Hiroshi Kunitomo,Katsumi Itoh,1993,1
Hiroshi Kunitomo,Katsushi Ito,2002,1
Hiroshi Kunitomo,Kazuyuki Furuuchi,1996,1
Hiroshi Kunitomo,Keiji Kikkawa,1997,1
Hiroshi Kunitomo,Kenji Hotta,1997,1
Hiroshi Kunitomo,Makoto Sakaguchi,1993,3
Hiroshi Kunitomo,Nobuyoshi Ohta,1993,1
Hiroshi Kunitomo,Toshio Nakatsu,1996,1
Hiroshi Shirokura,Norisuke Sakai,1993,1
Hiroshi Shirokura,Yoichro Matsumura,1993,1
Hiroshi Suzuki,Joaquim Gomis,1992,1
Hiroshi Suzuki,Kazunobu Haga,1996,1
Hiroshi Suzuki,Kazuo Fujikawa,1997,2
Hiroshi Suzuki,Ken-Ichi Hiraizumi,1995,1
Hiroshi Suzuki,Kenichi Konishi,1994,2
Hiroshi Suzuki,Kiyoshi Okuyama,1996,7
Hiroshi Suzuki,Nobuaki Nagao,1996,1
Hiroshi Suzuki,Riccardo Guida,1994,2
Hiroshi Suzuki,Takuya Hayashi,1998,2
Hiroshi Suzuki,Yoshihisa Ohshima,1995,4
Hiroshi Toki,Miho Koma,2001,2
Hiroshi Toki,Yoshiaki Koma,2001,2
Hiroshi Tsukahara,Takeo Inami,1998,1
Hiroshi Umetsu,Kazuhiko Suehiro,1997,1
Hiroshi Umetsu,Naoto Yokoi,2002,1
Hiroshi Umetsu,Noboru Kawamoto,1997,2
Hiroshi Umetsu,Takuya Tsukioka,1997,2
Hiroshi Yamamoto,Minoru Horibe,1993,1
Hiroshi Yamamoto,Takaaki Hashimoto,1993,1
Hiroshige Kajiura,Masashi Hamanaka,2002,1
Hiroshige Kajiura,Sachiko Ogushi,1999,1
Hiroshige Kajiura,Tadashi Takayanagi,2001,1
Hiroshige Kajiura,Yutaka Matsuo,2001,1
Hirosi Ooguri,J. Rahmfeld,2000,1
Hirosi Ooguri,Jan De Boer,1996,6
Hirosi Ooguri,Jaume Gomis,2000,2
Hirosi Ooguri,John Son,2000,1
Hirosi Ooguri,John Terning,1998,1
Hirosi Ooguri,Jonathan Tannenhauser,1998,4
Hirosi Ooguri,Jongwon Park,2001,2
Hirosi Ooguri,Juan Maldacena,2000,3
Hirosi Ooguri,Kentaro Hori,1996,7
Hirosi Ooguri,Kirk Kaminsky,2003,1
Hirosi Ooguri,Koji Hashimoto,2001,1
Hirosi Ooguri,Kostas Skenderis,1998,1
Hirosi Ooguri,Michael R. Douglas,1997,3
Hirosi Ooguri,Nadav Drukker,1999,1
Hirosi Ooguri,Oliver Dewolfe,2001,1
Hirosi Ooguri,Per Kraus,2002,1
Hirosi Ooguri,Peter Lee,2001,2
Hirosi Ooguri,Stephen H. Shenker,1997,1
Hirosi Ooguri,Stephen Shenker,2002,1
Hirosi Ooguri,Yaron Oz,1996,7
Hirosi Ooguri,Yuji Okawa,2000,4
Hirosi Ooguri,Zheng Yin,1996,3
Hirotaka Ochiai,Takashi Torii,2001,1
Hirotaka Ochiai,Tetsuya Shiromizu,2001,2
Hiroto Kubotani,Miyuki Katsuki,1995,1
Hiroto Kubotani,Shinichi Nojiri,1995,1
Hiroto So,Katsumi Itoh,1999,5
Hiroto So,Yuji Igarashi,1999,5
Hiroyuki Abe,Tatsuo Kobayashi,2002,1
Hiroyuki Abe,Tetsutaro Higaki,2002,1
Hiroyuki Fuji,Katsushi Ito,2002,1
Hiroyuki Fuji,Yasuhiro Sekino,2002,1
Hiroyuki Fuji,Yutaka Matsuo,2000,1
Hiroyuki Fuji,Yutaka Ookouchi,2002,2
Hiroyuki Fujita,Sh. M. Shvartsman,1995,1
Hiroyuki Hata,Hisashi Kogetsu,2002,1
Hiroyuki Hata,Koji Hashimoto,1997,4
Hiroyuki Hata,Masako Fujita,2003,1
Hiroyuki Hata,Naoki Sasakura,1998,2
Hiroyuki Hata,Sanefumi Moriyama,1999,7
Hiroyuki Hata,Seiya Goto,2000,1
Hiroyuki Hata,Shigeaki Yahikozawa,1995,1
Hiroyuki Hata,Shunichi Shinohara,2000,1
Hiroyuki Hata,Shunsuke Teraguchi,2001,2
Hiroyuki Hata,Teruhiko Kawano,2001,1
Hiroyuki Hata,Yusuke Taniguchi,1994,2
Hiroyuki Kobayashi,Izumi Tsutsui,1996,3
Hiroyuki Kobayashi,Masaomi Kimura,1998,1
Hiroyuki Kobayashi,Shogo Tanimura,1997,1
Hiroyuki Takashino,Takahiro Kubota,1995,1
Hiroyuki Takata,I. L. Shapiro,1995,1
Hiroyuki Takata,Seiji Mukaigawa,1996,1
Hiroyuki Takata,Subrata Bal,2001,1
Hiroyuki Takata,Yoshihisa Kitazawa,1998,1
Hiroyuki Yamashita,Makoto Sakamoto,1999,1
Hisa-Aki Shinkai,Tetsuya Shiromizu,2000,2
Hisakazu Minakata,Masato Arai,1996,1
Hisaki Hatanaka,Katsuhiko Ohnishi,2000,2
Hisaki Hatanaka,Kazunori Takenaga,1999,2
Hisaki Hatanaka,Makoto Sakamoto,1999,3
Hisaki Hatanaka,Motoi Tachibana,1999,1
Hisaki Hatanaka,Seiho Matsumoto,2000,1
Hisamitsu Mukaida,Yujiro Shimada,1996,1
Hisao Suzuki,Nobuyoshi Ohta,1992,2
Hisao Suzuki,Takahiro Masuda,1996,4
Hisao Suzuki,Toru Sasaki,1997,1
Hisashi Echigoya,Tadashi Miyazaki,2000,2
Hisashi Echigoya,Tomohiko Shibuya,2002,1
Hisashi Kikuchi,Ikuo Okouchi,1997,2
Hisashi Kikuchi,Masatoshi Sato,1996,3
Hisashi Kikuchi,Shinya Wada,1996,3
Hisashi Kikuchi,Toshiyuki Harano,1996,2
Hisashi Yamamoto,Shunya Mizoguchi,1993,1
Hisham Sati,Jarah Evslin,2002,1
Hitoshi Konno,Michio Jimbo,1995,1
Hitoshi Konno,Rinat Kedem,1995,1
Hitoshi Konno,Robert Weston,1995,1
Hitoshi Konno,Takeo Inami,1994,2
Hitoshi Konno,Tetsuji Miwa,1995,1
Hitoshi Konno,Yao-Zhong Zhang,1995,1
Hitoshi Miyazaki,Izumi Tsutsui,1997,2
Hitoshi Miyazaki,Kenichi Horie,1999,1
Hitoshi Murayama,Iosif Bena,2003,1
Hitoshi Murayama,Kenichi Konishi,2000,3
Hitoshi Murayama,Lawrence J. Hall,2001,1
Hitoshi Murayama,Mary K. Gaillard,1998,1
Hitoshi Murayama,Nima Arkani-Hamed,1997,2
Hitoshi Murayama,Radu Roiban,2003,1
Hitoshi Murayama,Radu Tatar,2003,1
Hitoshi Murayama,S. Prem Kumar,2001,1
Hitoshi Murayama,Yasunori Nomura,2001,1
Hitoshi Nishino,Jr,1992,2
Hitoshi Nishino,Jr.,1996,4
Hitoshi Nishino,Pablo Mora,2000,1
Hitoshi Nishino,S. J. Gates,1996,2
Hitoshi Nishino,S. James Gates,1992,4
Hitoshi Nishino,Sergei V. Ketov,1992,1
Hitoshi Nishino,Subhash Rajpoot,2000,15
Hm Chan,St Tsou,1997,2
Hoang Ngoc Long,Nguyen Suan Han,1994,1
Hodaka Oda,Kenji Ito,1999,3
Hodaka Oda,Masashi Naganuma,1999,3
Hodaka Oda,Norisuke Sakai,1996,5
Hodaka Oda,Shigemitsu Tomizawa,1998,1
Hodaka Oda,Tadakatsu Sakai,1996,2
Hoi-Kwong Lo,John Preskill,1993,2
Hoi-Kwong Lo,Kai-Ming Lee,1993,2
Hoil Kim,Hyun Seok Yang,1998,3
Hoil Kim,Nakwoo Kim,1999,1
Hok Kong Lee,Xinkai Wu,2003,1
Holger B. Nielsen,Masao Ninomiya,1998,2
Holger Bech Nielsen,Norma Mankoc Borstnik,1999,1
Holger Bech Nielsen,Svend Erik Rugh,1994,3
Holger Ewen,Kristin Foerger,1996,2
Holger Ewen,Oleg Ogievetsky,1992,1
Holger Ewen,Stefan Theisen,1996,1
Holger Frahm,Vladimir E. Korepin,1995,1
Holger Gies,Kurt Langfeld,2002,2
Holger Gies,Laurent Moyaerts,2002,2
Holger Gies,Sree Ram Valluri,2001,1
Holger Gies,Ulrich D. Jentschura,2001,1
Holger Gies,Walter Dittrich,1996,2
Holger Guenther,Jan Louis,1999,2
Holger Guenther,Robert Boehm,1999,1
Hong Chen Fu,Ryu Sasaki,1997,1
Hong Liu,Jeremy Michelson,2000,5
Hong Liu,Juan Maldacena,2003,1
Hong Liu,Junseong Heo,1996,1
Hong Liu,Lawrence M. Krauss,1996,2
Hong Liu,Michael R. Douglas,2002,1
Hong Liu,Nathan Seiberg,2002,2
Hong Liu,Neil Lambert,2003,1
Hong Liu,Tanmay Vachaspati,1996,1
Hong Zhang,Li-Bin Fu,2001,1
Hong Zhang,Libin Fu,1999,2
Hong Zhang,Yi-Shi Duan,2001,1
Hong Zhang,Yishi Duan,1999,2
Hong-Bo Teng,Ke Wu,1994,3
Hong-Bo Teng,Kunihiko Uehara,1996,1
Hong-Bo Teng,Takesi Saito,1996,1
Hong-Bo Teng,Yu Cai,1994,2
Honglo Lee,Yong-Wan Kim,1997,1
Honglo Lee,Young-Jai Park,1997,1
Hongsu Kim,Jae-Sok Oh,1997,1
Hongsu Kim,Sung Ku Kim,1997,1
Hongsu Kim,Yongsung Yoon,2000,3
Hongwei Xiong,Shujuan Liu,2002,1
Horace Crater,Luca Lusanna,2000,1
Horace Stoica,Ira Wasserman,2000,2
Horace Stoica,Nicholas Jones,2000,2
Horace Stoica,Nicholas T. Jones,2003,1
Horace Stoica,S.-H. Henry Tye,2000,4
Horacio Alberto Falomir,Jorge Eduardo Solomin,1996,1
Horacio Alberto Falomir,Maria Amelia Muschietti,1996,1
Horacio Alberto Falomir,Ricardo Enrique Gamboa Saravi,1996,1
Horacio E Camblong,Huner Fanchiotti,2001,1
Horacio E Camblong,Luis N. Epele,2001,1
Horacio E. Camblong,Huner Fanchiotti,2000,3
Horacio E. Camblong,Karyn M. Apfeldorf,2000,1
Horacio E. Camblong,Luis N. Epele,2000,3
Horatiu Nastase,Iosif Bena,2000,1
Horatiu Nastase,Juan Maldacena,2001,2
Horatiu Nastase,Misha Stephanov,1998,1
Horatiu Nastase,Peter Van Nieuwenhuizen,1998,2
Horatiu Nastase,Peter Van Niewenhuizen,1999,1
Horatiu Nastase,Sanjaye Ramgoolam,2003,1
Horatiu Nastase,Warren Siegel,2000,1
Horst G. Kausch,Matthias R. Gaberdiel,1996,3
Horst Stoecker,Qun Wang,2000,1
Horst Stoecker,Walter Greiner,2000,1
Hoseong La,Ramzi R. Khuri,1992,2
Hossein Motavali,Mahdi Golshani,2000,1
Hossein Motavali,Mehdi Golshani,2000,4
Hossein Yavartanoo,Mohsen Alishahiha,2002,2
Hou Bo-Yu,Shi Kangjie,2002,1
Hou Bo-Yu,Yang Zhan-Ying,2002,1
Hou Boyuan,Liu Yufen,1999,1
Hou Boyuan,Ma Zhongqi,1999,1
Hou Defu,M. E. Carrington,1998,1
Hou Defu,Markus H. Thoma,1998,1
Hou Defu,U. Heinz,1997,1
Houari Merabet,Tomasz Brzezinski,1997,1
Howard Georgi,Matthew D. Schwartz,2002,1
Howard Georgi,Nima Arkani-Hamed,2001,5
Howard Georgi,Spencer Chang,2002,1
Howard J. Schnitzer,Isabel P. Ennes,1998,2
Howard J. Schnitzer,Joao P. Nunes,1997,1
Howard J. Schnitzer,Jose M. Isidro,1997,1
Howard J. Schnitzer,Michael Crescimanno,1995,1
Howard J. Schnitzer,Niclas Wyllard,2001,5
Howard J. Schnitzer,Stephen G. Naculich,1992,10
Hsiang-Nan Li,Rajesh R. Parwani,1993,1
Hsien-Chung Kao,Jen-Chi Lee,2002,1
Hsien-Chung Kao,Kimyeong Lee,1992,4
Hsien-Chung Kao,Pei-Ming Ho,2001,1
Hsien-Chung Kao,Taejin Lee,1995,2
Hsin-Chia Cheng,Jing Wang,2001,1
Hsin-Chia Cheng,Lisa Randall,2003,2
Hsin-Chia Cheng,Nima Arkani-Hamed,2003,2
Hsin-Chia Cheng,Paolo Creminelli,2003,2
Hsin-Chia Cheng,Stefan Pokorski,2001,1
Hsin-Chia Cheng,Yael Shadmi,1998,2
Hu Berlin,S. Braune,1994,1
Huan-Xiong Yang,Maria E. Angulo,2002,1
Huan-Xiong Yang,You-Quan Li,1996,1
Hubert Saleur,Paul Fendley,2001,1
Hubert Saleur,Paul Martin,1993,2
Hubert Saleur,Prospero Simonetti,1998,1
Hubert Saleur,Sergei Skorik,1994,1
Hugo A. Morales-Tecotl,Jorge Alfaro,2001,1
Hugo A. Morales-Tecotl,Luis F. Urrutia,2001,1
Hugo Garcia-Compean,Iliana Carrillo-Ibarra,2002,1
Hugo Garcia-Compean,Jerzy F. Plebanski,1994,7
Hugo Garcia-Compean,Jorge Moreno,2001,1
Hugo Garcia-Compean,Laura E. Morales,1994,1
Hugo Garcia-Compean,Maciej Przanowski,1995,3
Hugo Garcia-Compean,Norma Quiroz-Perez,1996,1
Hugo Garcia-Compean,Oscar Loaiza-Brito,2000,3
Hugo Reinhardt,Michael Engelhardt,1997,1
Hui-Min Zhang,Minoru Hirayama,1996,1
Hui-Min Zhang,Takeshi Hamada,1996,1
Huidong Guo,Xingang Chen,2001,1
Humitaka Tamura,Keiji Kikkawa,1994,1
Huner Fanchiotti,Luis N. Epele,2000,4
Hung Cheng,S. P. Li,1996,5
Hung Soo Kim,Jae Kwan Kim,1995,1
Hungsoo Kim,Hyun-Soo Min,1999,1
Hungsoo Kim,Jae Kwan Kim,1998,3
Hungsoo Kim,S. Tamaryan,2001,2
Hungsoo Kim,Sahng-Kyoon Yoo,1998,2
Hungsoo Kim,Soo-Young Lee,1998,6
Hungsoo Kim,Yan-Gang Miao,2001,1
Hwang-H. Kwon,Michael B. Green,1999,2
Hwang-H. Kwon,Michael Gutperle,1999,1
Hwang-H. Kwon,Pierre Vanhove,1999,1
Hwang-Hyun Kwon,Michael B. Green,1997,1
Hwang-Hyun Kwon,Michael Gutperle,1997,1
Hyeon-Min Johng,Kwang-Sup Soh,1995,1
Hyeong-Chan Kim,Jae Hyung Yee,2000,4
Hyeong-Chan Kim,Jae Kwan Kim,1993,2
Hyeong-Chan Kim,Min-Ho Lee,1993,2
Hyeong-Chan Kim,Mu-In Park,2000,1
Hyeonjoon Shin,Jae Kwan Kim,1994,1
Hyeonjoon Shin,Jaemo Park,2002,1
Hyeonjoon Shin,Myung Seok Yoon,1998,1
Hyeonjoon Shin,O-Kab Kwon,2003,1
Hyeonjoon Shin,Sangmin Lee,2002,1
Hyeonjoon Shin,Seungjoon Hyun,1997,12
Hyeonjoon Shin,Sung-Won Kim,1996,1
Hyeonjoon Shin,Won T. Kim,1995,2
Hyeonjoon Shin,Won Tae Kim,1998,1
Hyeonjoon Shin,Yongduk Kim,1995,1
Hyeonjoon Shin,Young-Jai Park,1995,2
Hyeonjoon Shin,Youngjai Kiem,1997,5
Hyuk-Jae Lee,Hyun Seok Yang,1999,1
Hyuk-Jae Lee,Jae Hyung Yee,1997,3
Hyuk-Jae Lee,Jin-Ho Cho,1994,2
Hyuk-Jae Lee,Joo Youl Lee,1998,1
Hyuk-Jae Lee,Junsoo Shin,1997,1
Hyuk-Jae Lee,Nobuyoshi Ohta,1999,1
Hyuk-Jae Lee,Seungjoon Hyun,1994,2
Hyukjae Park,Jacques Distler,2002,1
Hyun Kyu Lee,Joon Ha Kim,1994,1
Hyun Kyu Lee,Mannque Rho,1992,1
Hyun Min Lee,Hyung Do Kim,2002,1
Hyun Min Lee,Jihn E. Kim,2000,11
Hyun Min Lee,Kang-Sin Choi,2002,1
Hyun Seok Yang,Inbo Kim,1998,2
Hyun Seok Yang,Jongwook Kim,2003,1
Hyun Seok Yang,Keun-Young Kim,2000,3
Hyun Seok Yang,Kimyeong Lee,2000,1
Hyun Seok Yang,Nakwoo Kim,1999,1
Hyun Seok Yang,Nobuyoshi Ohta,1999,1
Hyun-Soo Min,Sahng-Kyoon Yoo,1999,1
Hyun-Soo Min,Soo-Young Lee,1999,1
Hyung Do Kim,Jihn E. Kim,2002,1
Hyungdo Kim,Kiwoon Choi,1998,1
Hyunji Cho,Jennie Traschen,2000,2
Hyunji Cho,Moataz Emam,2000,1
Hyunsoo Min,Joohan Lee,1998,1
Hyunsoo Min,Koji Hashimoto,1999,1
Hyunsoo Min,Naoki Sasakura,1999,1
Hyunsoo Min,O-Kab Kwon,2000,1
Hyunsoo Min,Pyungwon Ko,1993,1
Hyunsoo Min,Q-Han Park,1996,1
Hyunsoo Min,Taejin Lee,1994,1
I T Drummond,P V Landshoff,1999,1
I T Drummond,R R Horgan,1999,1
I Tsohantjis,P D Jarvis,1995,3
I Tsohantjis,S P Corney,1999,2
I Yu Tipunin,M A Grigoriev,1998,1
I Yu Tipunin,V A Sirota,1998,1
I. A. B. Strachan,J. M. Speight,1999,1
I. A. Batalin,I. V. Tyutin,1992,9
I. A. Batalin,K. Bering,1996,4
I. A. Batalin,M. A. Grigoriev,2001,2
I. A. Batalin,P. H. Damgaard,1996,4
I. A. Batalin,S. L. Lyakhovich,1994,3
I. A. Chiosa,Nadejda A. Vicol,2000,1
I. A. Chiosa,S. I. Vacaru,2000,1
I. A. Naumov,T. Stroh,1997,1
I. A. Nikolic,M. Blagojevic,2000,1
I. A. Shovkovy,I. Sachs,1998,1
I. A. Shovkovy,L. C. R. Wijewardhana,1999,1
I. A. Shovkovy,P. N. Mcgraw,1998,1
I. A. Shovkovy,V. A. Miransky,1994,3
I. A. Shovkovy,V. Elias,1996,1
I. A. Shovkovy,V. P. Gusynin,1994,4
I. A. Shovkovy,Y. J. Ng,1998,1
I. Acikgoz,K. Sogut,2001,1
I. Andric,L. Jonke,1994,4
I. Andric,V. Bardek,1994,4
I. Antoniadis,J. Iliopoulos,1995,1
I. Antoniadis,J. Rizos,1993,3
I. Antoniadis,J.-P. Derendinger,1999,1
I. Antoniadis,K. Benakli,1992,5
I. Antoniadis,K. Foerger,1999,1
I. Antoniadis,K. S. Narain,1992,11
I. Antoniadis,K. Tamvakis,1993,1
I. Antoniadis,M. Quiros,1996,5
I. Antoniadis,N. A. Obers,1994,1
I. Antoniadis,P. O. Mazur,1992,3
I. Antoniadis,R. Minasian,1997,1
I. Antoniadis,R. Sturani,2002,1
I. Antoniadis,S. D. Odintsov,1992,2
I. Antoniadis,S. Ferrara,1994,5
I. Antoniadis,T. N. Tomaras,1995,2
I. Antoniadis,T. R. Taylor,1992,16
I. Antoniadis,T. Tomaras,2001,1
I. B. Samsonov,I. L. Buchbinder,1999,2
I. Bakas,J.-P. Derendinger,2000,2
I. Bakas,K. Sfetsos,1995,12
I. Bakas,L. Alvarez-Gaume,1995,2
I. Bakas,Q-Han Park,1995,1
I. Bandos,M. Tonin,1995,1
I. Bandos,P. Pasti,1995,1
I. Bandos,S. Ulanov,1998,1
I. Bandos,V. Akulov,1998,1
I. Bandos,V. Zima,1998,1
I. Bandos,W. Kummer,1998,1
I. Bars,I. Kishimoto,2002,3
I. Bars,K. Sfetsos,1992,4
I. Bars,M. M. Sheikh-Jabbari,2001,1
I. Bars,M. Vasiliev,2001,1
I. Bars,O. Andreev,1998,1
I. Bars,T. Takayanagi,2000,1
I. Bars,Y. Matsuo,2000,4
I. Bengtsson,J. Hallin,1994,1
I. Brevik,K. A. Milton,2000,2
I. Brevik,K. E. Osetrin,2000,1
I. Brevik,R. Sollie,1997,1
I. Brevik,S. D. Odintsov,1996,3
I. Brevik,T. A. Yousef,2000,1
I. Brunner,M. Lynker,1997,1
I. Brunner,R. Schimmrigk,1996,2
I. Cabrera-Carnero,J. F. Gomes,2001,2
I. Cabrera-Carnero,M. Moriconi,2002,2
I. Chepelev,K. Zarembo,1997,1
I. Chepelev,Y. Makeenko,1997,1
I. Cherednikov,K. Sveshnikov,1997,2
I. Cherednikov,M. Khalili,1999,1
I. Cherednikov,P. Silaev,1997,1
I. Cherednikov,S. Fedorov,1999,1
I. Dadic,L. Jonke,2003,1
I. Dadic,S. Meljanac,2003,1
I. Dymnikova,L. Koziel,2000,1
I. Dymnikova,M. Khlopov,2000,1
I. Dymnikova,S. Rubin,2000,1
I. Ennes,S. Naculich,1999,4
I. F. Riad,M. M. Sheikh-Jabbari,2000,1
I. Filippov,J. Hiller,1999,1
I. Filippov,O. Lunin,1999,1
I. Filippov,P. Haney,1999,1
I. Filippov,S. Pinsky,1999,2
I. Filippov,Sdlcq Collaboration: F. Antonuccio,1999,1
I. Filippov,U. Trittmann,1999,1
I. Fonseca Neto,R. De Lima Rodrigues,2002,1
I. Fonseca Neto,W. Pires De Almeida,2002,1
I. Fruhwirth,J. M. Grimstrup,2002,1
I. Fruhwirth,L. Popp,2002,1
I. Fruhwirth,M. Schweda,2002,1
I. Fruhwirth,Z. Morsli,2002,1
I. G. Avramidi,R. Schimming,1995,1
I. G. Chugunov,Yu. P. Rybakov,1999,2
I. G. Koh,J. D. Kim,1992,2
I. G. Koh,R. Sasaki,1992,1
I. G. Pirozhenko,I. H. Brevik,1997,1
I. G. Pirozhenko,J. Dittrich,2002,1
I. G. Pirozhenko,M. Bordag,2001,3
I. G. Pirozhenko,V. V. Nesterenko,1997,10
I. Gaida,J. M. Stewart,1998,1
I. Gaida,K. Behrndt,1997,1
I. H. Brevik,S. D. Odintsov,1997,1
I. H. Brevik,V. V. Nesterenko,1997,1
I. H. Duru,O. F. Dayi,1994,2
I. Horvath,P. F. Bedaque,1992,1
I. Horvath,S. G. Rajeev,1992,1
I. I Kogan,O. A. Soloviev,1996,1
I. I. Kogan,I. R. Klebanov,1993,1
I. I. Kogan,J. L. F. Barbon,1998,3
I. I. Kogan,L. Cooper,1997,1
I. I. Kogan,M. I. Dobroliubov,1992,1
I. I. Kogan,N. Weiss,1992,3
I. I. Kogan,O. A. Soloviev,1997,1
