paper_id,author,year,affiliation
hep-th/9603017,F. Zimmerschied,1996,
hep-th/9603017,J.--Q. Liang,1996,
hep-th/9603017,H. J. W. Mueller--Kirsten,1996,
hep-th/9607234,H. Aratyn,1996,
hep-th/9607234,E. Nissimov,1996,
hep-th/9607234,S. Pacheva,1996,
hep-th/9602032,Jens Erler,1996,UCSC
hep-th/9607114,I. V. Gorbunov,1996,
hep-th/9607114,S. M. Kuzenko,1996,
hep-th/9607114,S. L. Lyakhovich,1996,
hep-th/9605173,Richard Easther,1996,
hep-th/9605173,Kei-Ichi Maeda,1996,Waseda University
hep-th/9601134,Arjun Berera,1996,Penn State
hep-th/9602111,Andrew Strominger,1996,
hep-th/9610093,Jan Sladkowski,1996,
hep-th/9605091,A. A. Tseytlin,1996,
hep-th/9606197,Dae Kwan Kim,1996,Seoul National University
hep-th/9606197,Kwang-Sup Soh,1996,Seoul National University
hep-th/9608081,Y. S. Kim,1996,
hep-th/9609010,L. F. Urrutia,1996,"Universidad Autonoma Metropolitana-I, Universidad Nacional Autonoma de Mexico"
hep-th/9609010,N. Morales,1996,Universidad Autonoma Metropolitana-I
hep-th/9604057,C. Gomez,1996,
hep-th/9604057,R. Hernandez,1996,
hep-th/9604057,E. Lopez,1996,
hep-th/9612216,L. Rozansky,1996,
hep-th/9612216,E. Witten,1996,
hep-th/9602103,M. Martellini,1996,
hep-th/9602103,K. Yoshida,1996,
hep-th/9602103,M. Spreafico,1996,
hep-th/9605045,D. V. Antonov,1996,"ITEP, Moscow"
hep-th/9604183,Gerald B. Cleaver,1996,
hep-th/9612252,T. Kojima,1996,
hep-th/9612252,V. Korepin,1996,
hep-th/9612252,N. Slavnov,1996,
hep-th/9603171,K. N. Zyablyuk,1996,
hep-th/9607047,B. Sakita,1996,CCNY
hep-th/9605144,D. Korotkin,1996,
hep-th/9605144,H. Nicolai,1996,
hep-th/9607041,Atish Dabholkar,1996,
hep-th/9607041,Jaemo Park,1996,
hep-th/9610123,M. V. Manias,1996,
hep-th/9610123,C. M. Naon,1996,
hep-th/9610123,M. L. Trobo,1996,
hep-th/9602145,Alok Kumar,1996,
hep-th/9602145,Gautam Sengupta,1996,
hep-th/9606156,Ph. Brax,1996,DAMTP-University of Cambridge-UK
hep-th/9612118,Ricardo Amorim,1996,
hep-th/9612118,Nelson R. F. Braga,1996,
hep-th/9611186,Ashoke Sen,1996,
hep-th/9609227,D. B. Fairlie,1996,
hep-th/9609227,R. Zhdanov,1996,
hep-th/9612054,V. D. Ivashchuk,1996,
hep-th/9612054,V. N. Melnikov,1996,
hep-th/9611087,Ranabir Dutt,1996,
hep-th/9611087,Asim Gangopadhyaya,1996,
hep-th/9611087,Uday P. Sukhatme,1996,
hep-th/9601151,T. Banks,1996,
hep-th/9602011,Hitoshi Nishino,1996,"Dept. of Physics, Univ. of Maryland,,Dept. of Physics,Astronomy, Howard Univ."
hep-th/9602011,S. James Gates,1996,
hep-th/9602011,Jr.,1996,"Dept. of Physics, Univ. of Maryland"
hep-th/9605195,B. Geyer,1996,
hep-th/9605195,L. N. Granda,1996,
hep-th/9605195,S. D. Odintsov,1996,
hep-th/9611074,P. S. Howe,1996,
hep-th/9611074,P. C. West,1996,
hep-th/9609100,Alexander Kusenko,1996,
hep-th/9609100,Kimyeong Lee,1996,
hep-th/9609100,Erick J. Weinberg,1996,
hep-th/9612150,E. Corrigan,1996,
hep-th/9612150,Z-M Sheng,1996,
hep-th/9606018,O. V. Tarasov,1996,DESY-Zeuthen
hep-th/9605156,K.-H. Rehren,1996,Univ. Hamburg
hep-th/9603051,S. Elitzur,1996,
hep-th/9603051,A. Forge,1996,
hep-th/9603051,A. Giveon,1996,
hep-th/9603051,K. Intriligator,1996,
hep-th/9603051,E. Rabinovici,1996,
hep-th/9603187,Dmitri Sorokin,1996,
hep-th/9603187,Francesco Toppan,1996,
hep-th/9603025,Hung Cheng,1996,
hep-th/9603025,S. P. Li,1996,
hep-th/9611004,J. M. Borwein,1996,
hep-th/9611004,D. M. Bradley,1996,
hep-th/9611004,D. J. Broadhurst,1996,
hep-th/9611227,Sergei V. Shabanov,1996,
hep-th/9601013,S. Vandoren,1996,
hep-th/9601009,Pijush K. Ghosh,1996,
hep-th/9605115,P. A. Marchetti,1996,
hep-th/9605115,Zhao-Bin Su,1996,
hep-th/9605115,Lu Yu,1996,
hep-th/9604168,Klaus Behrndt,1996,
hep-th/9604168,Eric Bergshoeff,1996,
hep-th/9604168,Bert Janssen,1996,
hep-th/9609064,G. Amelino-Camelia,1996,
hep-th/9609064,L. Hua,1996,
hep-th/9604087,V. Ya. Fainberg,1996,
hep-th/9604087,N. K. Pak,1996,
hep-th/9604087,M. S. Shikakhwa,1996,"Department of Physics, Middle East Tech. Univ., Ankara-Turkey"
hep-th/9605116,John M. Cornwall,1996,"Dept. of Physics, UCLA"
hep-th/9604033,Jens Hoppe,1996,
hep-th/9607124,Jeremy S. Heyl,1996,
hep-th/9607124,Lars Hernquist,1996,
hep-th/9601115,B. De Wit,1996,
hep-th/9601115,M. T. Grisaru,1996,
hep-th/9601115,M. Rocek,1996,
hep-th/9609127,Christopher Ford,1996,Jena
hep-th/9603120,V. Ts. Gurovich,1996,
hep-th/9603120,V. D. Dzhunushaliev,1996,
hep-th/9610193,L. Faddeev,1996,
hep-th/9610193,Antti J. Niemi,1996,
hep-th/9605224,Gary T. Horowitz,1996,
hep-th/9605224,Donalf Marolf,1996,
hep-th/9612021,F. Antonuccio,1996,
hep-th/9612021,S. Pinsky,1996,Ohio State Univ.
hep-th/9604022,Kenji Mohri,1996,KEK
hep-th/9607012,Anatol N. Kirillov,1996,
hep-th/9607012,Nadejda A. Liskova,1996,
hep-th/9602134,Jose M. Gracia-Bondia,1996,
hep-th/9612174,Ingemar Bengtsson,1996,Stockholm
hep-th/9603179,A. P. Polychronakos,1996,"SHS, Oslo,ITP, Uppsala"
hep-th/9605172,G. Semenoff,1996,
hep-th/9605172,O. Tirkkonen,1996,
hep-th/9605172,K. Zarembo,1996,
hep-th/9612085,W. Lerche,1996,
hep-th/9612085,P. Mayr,1996,
hep-th/9612085,N. P. Warner,1996,
hep-th/9609208,G. H. Gadiyar,1996,
hep-th/9612018,M. Khorrami,1996,
hep-th/9612018,M. Alimohammadi,1996,
hep-th/9601051,M T Batchelor,1996,
hep-th/9601051,V Fridkin,1996,
hep-th/9601051,A Kuniba,1996,
hep-th/9601051,Y K Zhou,1996,
hep-th/9605227,J. Ambjorn A. Sedrakyan,1996,
hep-th/9612212,Rudolf A. Frick,1996,
hep-th/9606181,Marc Henneaux,1996,
hep-th/9606181,Bernard Knaepen,1996,
hep-th/9606181,Christiane Schomblond,1996,
hep-th/9609240,S. Emery,1996,
hep-th/9609240,M. Kruger,1996,
hep-th/9609240,J. Rant,1996,
hep-th/9609240,M. Schweda,1996,
hep-th/9609240,T. Sommer,1996,
hep-th/9612104,Cesar Gomez,1996,"IMAFF, CSIC"
hep-th/9604150,Kayoko Maeda,1996,
hep-th/9604150,Makoto Sakamoto,1996,Kobe univ.
hep-th/9603157,D. K. Hong,1996,Pusan
hep-th/9603157,Y. Kim,1996,Hanyang
hep-th/9603157,S.-J. Sin,1996,Hanyang
hep-th/9606037,M. P. Fry,1996,
hep-th/9604139,Itzhak Bars,1996,
hep-th/9609151,Y. Arakane,1996,
hep-th/9609151,H. Itoyama,1996,
hep-th/9609151,H. Kunitomo,1996,
hep-th/9609151,A. Tokura,1996,
hep-th/9605095,Matthias Blau,1996,
hep-th/9605095,Ian Jermyn,1996,
hep-th/9605095,George Thompson,1996,
hep-th/9610135,Lawrence M. Krauss,1996,1
hep-th/9610135,Hong Liu,1996,1
hep-th/9610135,Junseong Heo,1996,2
hep-th/9609006,A. Ghosh,1996,
hep-th/9609006,P. Mitra,1996,
hep-th/9602076,A. G. Ushveridze,1996,
hep-th/9601103,Carlos E. Laciana,1996,
hep-th/9611203,M. J. Duff,1996,
hep-th/9604131,E. Cremmer,1996,
hep-th/9604131,J.-L. Gervais,1996,
hep-th/9604131,J. Schnittger,1996,
hep-th/9607064,P. Bouwknegt,1996,Adelaide
hep-th/9607064,K. Schoutens,1996,Amsterdam
hep-th/9608102,Horacio Alberto Falomir,1996,
hep-th/9608102,Ricardo Enrique Gamboa Saravi,1996,
hep-th/9608102,Maria Amelia Muschietti,1996,
hep-th/9608102,Eve Mariel Santangelo,1996,
hep-th/9608102,Jorge Eduardo Solomin,1996,
hep-th/9607014,Huan-Xiong Yang,1996,
hep-th/9607014,You-Quan Li,1996,
hep-th/9603042,P. C. Argyres,1996,
hep-th/9603042,M. R. Plesser,1996,
hep-th/9603042,N. Seiberg,1996,
hep-th/9606140,J. Ambjorn,1996,
hep-th/9606140,G. K. Savvidy,1996,
hep-th/9606140,K. G. Savvidy,1996,
hep-th/9604151,Esko Keski-Vakkuri,1996,
hep-th/9604151,Per Kraus,1996,Caltech
hep-th/9605101,Adel Bilal,1996,
hep-th/9605101,Frank Ferrari,1996,ENS Paris
hep-th/9608083,B. Schroer,1996,
hep-th/9612074,M. Carvalho,1996,
hep-th/9612074,M. W. De Oliveira,1996,
hep-th/9606082,Andrei Losev,1996,
hep-th/9606082,Gregory Moore,1996,
hep-th/9606082,Nikita Nekrasov,1996,
hep-th/9606082,Samson Shatashvili,1996,
hep-th/9609083,V. Aldaya,1996,
hep-th/9609083,M. Calixto,1996,
hep-th/9609083,M. Navarro,1996,
hep-th/9605222,J. Distler,1996,
hep-th/9605222,B. Greene,1996,
hep-th/9605222,D. Morrison,1996,
hep-th/9606053,Ali Mostafazadeh,1996,
hep-th/9606057,Michio Kaku,1996,City College of New York
hep-th/9610155,Ali Chamseddine,1996,
hep-th/9610155,Sergio Ferrara,1996,
hep-th/9610155,Gary W. Gibbons,1996,
hep-th/9610155,Renata Kallosh,1996,
hep-th/9603092,M. Blasone,1996,
hep-th/9603092,E. Graziano,1996,
hep-th/9603092,O. K. Pashaev,1996,
hep-th/9603092,G. Vitiello,1996,
hep-th/9610022,Jonathan A. Bagger,1996,
hep-th/9602093,Chong-Sun Chu,1996,
hep-th/9602093,Pei-Ming Ho,1996,
hep-th/9602093,Bruno Zumino,1996,
hep-th/9601079,Shogo Tanimura,1996,Kyoto University
hep-th/9612248,Nemanja Kaloper,1996,
hep-th/9612248,Robert C. Myers,1996,
hep-th/9612248,Harold Roussel,1996,
hep-th/9609176,Ashoke Sen,1996,
hep-th/9605050,J. L. F. Barbon,1996,
hep-th/9605050,M. A. Vazquez-Mozo,1996,
hep-th/9606128,J. Vaz Jr.,1996,
hep-th/9606128,W. A. Rodrigues Jr,1996,
hep-th/9611116,Raymond Stora,1996,
hep-th/9611014,L. Andrianopoli,1996,
hep-th/9611014,R. Dauria,1996,
hep-th/9611014,S. Ferrara,1996,
hep-th/9611014,P. Fre,1996,
hep-th/9611014,M. Trigiante,1996,
hep-th/9605057,Seiji Mukaigawa,1996,Hiroshima U.
hep-th/9605057,Hiroyuki Takata,1996,"KEK Theory group,Hiroshima U."
hep-th/9607080,A. G. Ushveridze,1996,
hep-th/9602079,Evgeny A. Ivanov,1996,
hep-th/9611213,G. Dvali,1996,
hep-th/9611213,M. Shifman,1996,
hep-th/9607058,I. Antoniadis,1996,
hep-th/9607058,B. Pioline,1996,
hep-th/9611101,A. A. Rosly,1996,
hep-th/9611101,K. G. Selivanov,1996,
hep-th/9611052,Shinji Mukohyama,1996,
hep-th/9607169,Sergei Gukov,1996,
hep-th/9607169,Igor Polyubin,1996,
hep-th/9608066,T. Kojima,1996,
hep-th/9608066,V. Korepin,1996,
hep-th/9603193,A. Mondragon,1996,
hep-th/9603193,E. Hernandez,1996,
hep-th/9606014,F. Barbarin,1996,
hep-th/9606014,E. Ragoucy,1996,
hep-th/9606014,P. Sorba,1996,
hep-th/9612223,Gilad Lifschytz,1996,Princeton University
hep-th/9609035,Jens Gladikowski,1996,
hep-th/9609035,Meik Hellmund,1996,
hep-th/9605128,Abhay Ashtekar,1996,
hep-th/9605128,Jurek Lewandowski,1996,
hep-th/9605128,Donald Marolf,1996,
hep-th/9605128,Jose Mour~Ao,1996,
hep-th/9605128,Thomas Thiemann,1996,
hep-th/9605058,Pablo M. Llatas,1996,
hep-th/9607206,Damiano Anselmi,1996,Harvard University
hep-th/9610239,Choon-Lin Ho,1996,"Dept. of Physics, Tamkang University, Taiwan"
hep-th/9601097,Kimyeong Lee,1996,
hep-th/9601097,Erick J. Weinberg,1996,
hep-th/9601097,Piljin Yi,1996,
hep-th/9611075,P. S. Howe,1996,
hep-th/9611075,P. C. West,1996,
hep-th/9607232,Jakub Rembielinski,1996,"Lodz University, Poland"
hep-th/9602005,A. Marshakov,1996,
hep-th/9611145,I. Antoniadis,1996,
hep-th/9611145,P. O. Mazur,1996,
hep-th/9611145,E. Mottola,1996,
hep-th/9609073,M. Porrati,1996,
hep-th/9601136,Joakim Hallin,1996,
hep-th/9601136,Per Liljenberg,1996,
hep-th/9612001,Youngsoo Yoon,1996,
hep-th/9612001,Yongsung Yoon,1996,"Department of Physics, Hanyang University"
hep-th/9609110,Fuad Saradzhev,1996,"Inst.Phys.,Baku"
hep-th/9602026,Andrea Pasquinucci,1996,
hep-th/9602026,Kaj Roland,1996,
hep-th/9609058,Yaw-Hwang Chen,1996,
hep-th/9609058,Su-Long Nyeo,1996,
hep-th/9609058,Yeou-Wei Yang,1996,"National Cheng Kung Univ., Taiwan, ROC"
hep-th/9607126,M. Gasperini,1996,
hep-th/9607126,G. Veneziano,1996,
hep-th/9612051,Igor R. Klebanov,1996,
hep-th/9612051,Michael Krasnitz,1996,
hep-th/9601050,Ralph Blumenhagen,1996,
hep-th/9601050,Andreas Wisskirchen,1996,
hep-th/9604085,E. Alfinito,1996,
hep-th/9604085,G. Soliani,1996,
hep-th/9604085,L. Solombrino,1996,
hep-th/9610041,Michael R. Douglas,1996,
hep-th/9609094,Ramzi R. Khuri,1996,
hep-th/9610131,Krzysztof A. Meissner,1996,CERN
hep-th/9610077,Vijay Balasubramanian,1996,
hep-th/9610077,Finn Larsen,1996,
hep-th/9609005,K. Davis,1996,
hep-th/9607192,I. J. R. Aitchison,1996,
hep-th/9607192,G. Amelino-Camelia,1996,
hep-th/9607192,M. Klein-Kreisler,1996,
hep-th/9607192,N. E. Mavromatos,1996,
hep-th/9607192,D. Mc Neill,1996,
hep-th/9602064,A. A. Tseytlin,1996,
hep-th/9605147,Oskar Pelc,1996,
hep-th/9605147,L. P. Horwitz,1996,
hep-th/9608095,Anastasia Volovich,1996,
hep-th/9604076,Mario Atance,1996,
hep-th/9604076,Jose Luis Cortes,1996,
hep-th/9605194,Vadim Zeitlin,1996,Lebedev Physical Institute
hep-th/9601122,A. Andrav Si,1996,
hep-th/9601122,J. C. Taylor,1996,
hep-th/9602051,Gary Horowitz,1996,
hep-th/9602051,Andrew Strominger,1996,
hep-th/9602069,David L. Olmsted,1996,
hep-th/9602069,Howard J. Schnitzer,1996,Brandeis University
hep-th/9601157,A. Chakrabarti,1996,
hep-th/9601157,D. H. Tchrakian,1996,
hep-th/9602016,Giuseppe Dito,1996,
hep-th/9602016,Moshe Flato,1996,
hep-th/9602016,Daniel Sternheimer,1996,
hep-th/9602016,Leon Takhtajan,1996,
hep-th/9612149,Juergen Tolksdorf,1996,
hep-th/9607034,V. A. Tsokur,1996,
hep-th/9607034,Yu. M. Zinoviev,1996,
hep-th/9612044,Yi Cheng,1996,
hep-th/9612044,Zhifeng Li,1996,
hep-th/9611158,I. Krichever,1996,
hep-th/9607193,Jose F. Morales,1996,
hep-th/9607193,Marco Serone,1996,
hep-th/9603183,F. Aldabe,1996,
hep-th/9612023,R. W. Gebert,1996,"IAS, Princeton, U.S.A."
hep-th/9610060,S. Forste,1996,
hep-th/9610060,A. Kehagias,1996,
hep-th/9604163,D. M. Gitman,1996,
hep-th/9604163,S. D. Odintsov,1996,
hep-th/9604163,Yu. I. Shilnov,1996,
hep-th/9611043,Peter Van Nieuwenhuizen,1996,
hep-th/9611043,Andrew Waldron,1996,ITP S.U.N.Y. Stony Brook
hep-th/9605044,D. V. Antonov,1996,"ITEP, Moscow"
hep-th/9610146,Kurt Haller,1996,
hep-th/9610146,Edwin Lim-Lombridas,1996,University of Connecticut
hep-th/9608010,J. A. Casas,1996,
hep-th/9606071,M. Alimohammadi,1996,
hep-th/9606071,M. Khorrami,1996,
hep-th/9606070,A. Johansen,1996,
hep-th/9610232,Klaus Behrndt,1996,
hep-th/9609055,T. Heinzl,1996,University of Regensburg
hep-th/9604196,Fernando Quevedo,1996,
hep-th/9604196,Carlo Trugenberger,1996,
hep-th/9609237,Richard J. Szabo,1996,
hep-th/9609237,John F. Wheater,1996,
hep-th/9602070,Edward Witten,1996,
hep-th/9612032,Masahiko Miyamoto,1996,Tsukuba University
hep-th/9601006,Giampiero Esposito,1996,
hep-th/9601006,Alexander Yu. Kamenshchik,1996,
hep-th/9601006,Giuseppe Pollifrone,1996,
hep-th/9601102,K. Davis,1996,Rutgers University
hep-th/9609154,C. Adam,1996,
hep-th/9602049,D. Kutasov,1996,
hep-th/9602049,E. Martinec,1996,
hep-th/9609068,P. Mejean,1996,
hep-th/9609068,F. A. Smirnov,1996,
hep-th/9604122,B. Dey,1996,
hep-th/9604122,Avinash Khare C. Nagaraja Kumar,1996,
hep-th/9611197,John H. Brodie,1996,Princeton University
hep-th/9611197,Matthew J. Strassler,1996,Institute for Advanced Studies
hep-th/9611008,P. S. Howe,1996,
hep-th/9611008,E. Sezgin,1996,
hep-th/9605148,Oskar Pelc,1996,
hep-th/9605148,L. P. Horwitz,1996,
hep-th/9605025,Hiroyuki Takata,1996,"KEK Theory group,Hiroshima U."
hep-th/9603133,Joseph D. Lykken,1996,
hep-th/9604047,Sayan Kar,1996,
hep-th/9602065,J. C. Breckenridge,1996,1
hep-th/9602065,R. C. Myers,1996,1
hep-th/9602065,A. W. Peet,1996,2
hep-th/9602065,C. Vafa,1996,3
hep-th/9605001,C. P. Martin,1996,
hep-th/9605001,Jose M. Gracia-Bondia,1996,
hep-th/9605001,Joseph C. Varilly,1996,
hep-th/9611007,Alok Kumar,1996,
hep-th/9611007,Cumrun Vafa,1996,
hep-th/9612064,Shinji Hirano,1996,
hep-th/9612064,Yoichi Kazama,1996,
hep-th/9605019,De Leo Stefano,1996,
hep-th/9605019,Rotelli Pietro,1996,"Dip. di Fisica, Univ. di Lecce"
hep-th/9612131,Jan De Boer,1996,
hep-th/9612131,Kentaro Hori,1996,
hep-th/9612131,Hirosi Ooguri,1996,
hep-th/9612131,Yaron Oz,1996,
hep-th/9612131,Zheng Yin,1996,
hep-th/9612144,Miao Li,1996,
hep-th/9605061,J. D. Kim,1996,
hep-th/9605061,I. G. Koh,1996,
hep-th/9607026,R. Dijkgraaf,1996,
hep-th/9607026,E. Verlinde,1996,
hep-th/9607026,H. Verlinde,1996,
hep-th/9607143,Viktor Abramov,1996,
hep-th/9607143,Richard Kerner,1996,
hep-th/9607143,Bertrand Le Roy,1996,
hep-th/9607083,J. Avan,1996,LPTHE Paris VI
hep-th/9607083,A. Jevicki,1996,Brown University
hep-th/9607083,J. Lee,1996,Seoul National University
hep-th/9606134,A. Barvinsky,1996,Lebedev Physics Institute
hep-th/9606134,G. Kunstatter,1996,University of Winnipeg
hep-th/9612158,M. Reuter,1996,
hep-th/9612020,D. Karczewska,1996,
hep-th/9612020,R. Manka,1996,
hep-th/9602169,Ivan G. Avramidi,1996,University of Greifswald
hep-th/9611040,F. Lizzi,1996,
hep-th/9611040,N. E. Mavromatos,1996,
hep-th/9612184,Zhujun Zheng,1996,
hep-th/9612184,Ke Wu,1996,
hep-th/9612184,Shikun Wang,1996,
hep-th/9612184,Jianxun Hu,1996,
hep-th/9608006,Juergen Baacke,1996,
hep-th/9608006,Katrin Heitmann,1996,
hep-th/9608006,Carsten Patzold,1996,Dortmund University
hep-th/9604097,Sergio Ferrara,1996,
hep-th/9604097,Ruben Minasian,1996,
hep-th/9604097,Augusto Sagnotti,1996,
hep-th/9606194,L. D. Paniak,1996,
hep-th/9606194,G. W. Semenoff,1996,
hep-th/9606194,A. R. Zhitnitsky,1996,University of British Columbia
hep-th/9605097,Paul Mansfield,1996,
hep-th/9605097,Rui Neves,1996,
hep-th/9609033,Stefano De Leo,1996,
hep-th/9609033,Khaled Abdel-Khalek,1996,Lecce
hep-th/9605117,L. Palacios,1996,
hep-th/9609123,G. P. Korchemsky,1996,
hep-th/9605008,A. T. Filippov,1996,"JINR, Dubna, Russia,RIMS, Kyoto-U., Kyoto, Japan"
hep-th/9602013,M. Alimohammadi,1996,
hep-th/9602013,H. Mohseni Sadjadi,1996,
hep-th/9601011,Ofer Aharony,1996,
hep-th/9601011,Shimon Yankielowicz,1996,
hep-th/9605064,S. Meljanac,1996,
hep-th/9605064,M. Stojic,1996,
hep-th/9605064,D. Svrtan,1996,
hep-th/9612214,Christian Wieczerkowski,1996,University of Muenster
hep-th/9608047,Joseph A. Minahan,1996,
hep-th/9608047,Dennis Nemeschansky,1996,
hep-th/9608069,L. A. Abramyan,1996,1
hep-th/9608069,V. I. Berezhiani,1996,2
hep-th/9608069,A. P. Protogenov,1996,"1,2"
hep-th/9610222,O. Kechkin,1996,
hep-th/9610222,M. Yurova,1996,
hep-th/9611126,A. Peter,1996,
hep-th/9611126,W. Cassing,1996,
hep-th/9611126,J. M. Hauser,1996,
hep-th/9611126,M. H. Thoma,1996,
hep-th/9607131,E. Gava,1996,"INFN, Trieste"
hep-th/9607131,T. Jayaraman,1996,"IMSc., Madras"
hep-th/9607131,K. S. Narain,1996,"ICTP, Trieste"
hep-th/9607131,M. H. Sarmadi,1996,"ICTP, Trieste"
hep-th/9607239,P. S. Howe,1996,
hep-th/9607239,P. C. West,1996,
hep-th/9605188,V. A. Slobodenyuk,1996,
hep-th/9603113,Ashoke Sen,1996,
hep-th/9605166,O. Brodbeck,1996,
hep-th/9605166,M. Heusler,1996,
hep-th/9605166,G. Lavrelashvili N. Straumann,1996,
hep-th/9605166,M. S. Volkov,1996,
hep-th/9601019,H. Kleinert,1996,
hep-th/9601019,G. Lambiase,1996,"Dipartimento di Fisica Teorica e S. M. S. A., Universit\'a di Salerno"
hep-th/9601019,V. V. Nesterenko,1996,"Bogoliubov Laboratory of Theoretical Physics, Joint Institute for Nuclear Research, Dubna, Russia"
hep-th/9604039,L. Burakovsky,1996,
hep-th/9604039,L. P. Horwitz,1996,
hep-th/9604039,W. C. Schieve,1996,
hep-th/9609059,Karl Landsteiner,1996,
hep-th/9609059,John M. Pierre,1996,
hep-th/9609059,Steven B. Giddings,1996,
hep-th/9608157,Erich Poppitz,1996,
hep-th/9608157,Lisa Randall,1996,
hep-th/9611071,Barry M. Mccoy,1996,
hep-th/9611071,William P. Orrick,1996,
hep-th/9611027,M. Gomes,1996,
hep-th/9611027,J. M. C. Malbouisson,1996,
hep-th/9611027,A. J. Da Silva,1996,
hep-th/9608065,Fiorenzo Bastianelli,1996,
hep-th/9608065,Luca Consoli,1996,
hep-th/9607071,Pietro Menotti,1996,
hep-th/9607071,Pier Paolo Peirano,1996,"Department of Physics, University of Pisa"
hep-th/9605205,Wen-Jui Huang,1996,
hep-th/9605048,Carsten Greiner,1996,
hep-th/9605048,Berndt Muller,1996,
hep-th/9611218,Noureddine Mohammedi,1996,Tours University
hep-th/9609061,Hugo R. Christiansen,1996,"CBPF, Rio de Janeiro, Brazil"
hep-th/9609061,Fidel A. Schaposnik,1996,"UNLP, La Plata, Argentina"
hep-th/9604110,F. Aldabe,1996,
hep-th/9604162,Romuald A. Janik,1996,"Jagellonian University, Krakow"
hep-th/9609020,Martin Joerss,1996,
hep-th/9609099,Frank Wilczek,1996,
hep-th/9610056,O. Jahn,1996,
hep-th/9610056,T. Kraus,1996,
hep-th/9610056,M. Seeger,1996,"Institut fuer Theoretische Physik, Universitaet Erlangen-Nuernberg"
hep-th/9601153,V. A. Kazakov,1996,
hep-th/9601153,M. Staudacher,1996,
hep-th/9601153,T. Wynter,1996,
hep-th/9612178,Andreas Recknagel,1996,ETH Zuerich
hep-th/9605012,M. Petropoulos,1996,
hep-th/9609201,Mikhail S. Volkov,1996,
hep-th/9604171,John H. Schwarz,1996,
hep-th/9611023,P. Di Vecchia,1996,
hep-th/9611023,L. Magnea,1996,
hep-th/9611023,R. Marotta,1996,
hep-th/9611023,A. Lerda,1996,
hep-th/9611023,R. Russo,1996,
hep-th/9602001,Jose Gaite,1996,
hep-th/9601072,Murat Gunaydin,1996,"Penn State Univ., USA"
hep-th/9601072,Sergei V. Ketov,1996,"ITP, Univ. of Hannover, Germany"
hep-th/9601152,Sumit R. Das,1996,
hep-th/9601152,Samir D. Mathur,1996,
hep-th/9611085,P. O. Hess,1996,
hep-th/9611085,J. C. Lopez Vieyra,1996,
hep-th/9611085,C. R. Stephens,1996,
hep-th/9603170,Philip Candelas,1996,
hep-th/9603170,Anamaria Font,1996,
hep-th/9607075,Douglas W. Mckay,1996,
hep-th/9607075,Herman J. Munczek,1996,"Department of Physics,Astronomy, The University of Kansas, Lawrence"
hep-th/9612050,T. Fugleberg,1996,
hep-th/9612050,A. Zhitnitsky,1996,
hep-th/9609190,Rainer Dick,1996,
hep-th/9609209,I. Antoniadis,1996,
hep-th/9609209,M. Quiros,1996,
hep-th/9608099,Gabriel Lopes Cardoso,1996,
hep-th/9608099,Dieter Lust,1996,
hep-th/9608099,Thomas Mohaupt,1996,
hep-th/9606060,Hoseong La,1996,
hep-th/9609173,Nobuyuki Ishibashi,1996,KEK
hep-th/9606158,S. A. Apikyan,1996,
hep-th/9607185,Hitoshi Nishino,1996,Univ. of MD
hep-th/9607185,Ergin Sezgin,1996,"Texas A,M Univ."
hep-th/9610054,J. Feinberg,1996,
hep-th/9610054,A. Zee,1996,"ITP, UC Santa-Barbara"
hep-th/9605134,V. A. Tsokur,1996,
hep-th/9605134,Yu. M. Ziniviev,1996,
hep-th/9611093,Kamran Saririan,1996,
hep-th/9609155,C. Adam,1996,
hep-th/9606019,Stephen L. Adler,1996,
hep-th/9606019,L. P. Horwitz,1996,
hep-th/9607149,Sumit R. Das,1996,
hep-th/9607149,Samir D. Mathur,1996,
hep-th/9607125,Tohru Eguchi,1996,
hep-th/9607125,Kentaro Hori,1996,
hep-th/9602122,Roman Jackiw,1996,
hep-th/9610042,Chien-Hao Liu,1996,
hep-th/9612247,A. P. Balachandran,1996,
hep-th/9612247,V. John,1996,
hep-th/9612247,Arshad Momen,1996,
hep-th/9612247,F. Moraes,1996,
hep-th/9603117,Carlos Castro,1996,"Physics Dept, University of Texas, Austin"
hep-th/9605028,C. Bachas,1996,
hep-th/9605028,C. Fabre,1996,"CPTH, Ecole Polytechnique"
hep-th/9607098,I. L. Buchbinder,1996,
hep-th/9607098,V. D. Pershin,1996,
hep-th/9607098,G. B. Toder,1996,
hep-th/9610091,L. Dolan,1996,UNC Chapel Hill
hep-th/9602137,M. M. Islam,1996,University of Connecticut
hep-th/9602137,S. J. Puglia,1996,University of Connecticut
hep-th/9606182,You-Quan Li,1996,
hep-th/9606182,Jian-Hui Dai,1996,
hep-th/9601045,Stephan Elser,1996,"Humboldt-Universit\""at, Berlin"
hep-th/9601045,Alex C. Kalloniatis,1996,"Universit\""at Erlangen-N\""urnberg"
hep-th/9609074,F. Ruiz Ruiz,1996,
hep-th/9609074,P. Van Nieuwenhuizen,1996,
hep-th/9601014,A. Klemm,1996,
hep-th/9601014,P. Mayr,1996,
hep-th/9601063,Vasily E. Tarasov,1996,
hep-th/9607078,Toshiya Kawai,1996,
hep-th/9612234,K. Hamada,1996,
hep-th/9601142,Christian Wieczerkowski,1996,University of Muenster
hep-th/9605007,K. S. Viswanathan,1996,
hep-th/9605007,R. Parthasarathy,1996,
